id,content,title,PY,wosarticle__de,wosarticle__wc,relevant,seen
12684,"Self-centering precast concrete walls have been known as an efficient low-damage lateral force resisting system for use in seismic regions. Previous studies have mainly focused on investigating the hysteretic behavior of the system through experimental and numerical simulation. This paper evaluates the influences of different post-tensioning (PT) and energy dissipation (ED) designs, which can be uniquely controlled by designers, on the collapse performance of self-centering precast concretewalls. Additionally, influences of different response reduction factors (R) and collapse criterion during design and analysis are also examined. For this respect, an example four-story self-centering precast wall building was designed and simulated using the numerical model verified according to reported test data. A total of eight different designs are considered for the example building with varying parameters of PT and ED designs, and R values. The analytical models are then subjected to a suite of 44 ground motions with each scaled up until the collapse occurs. The fragility curves are generated using the incremental dynamic analysis data, and the results are then used for collapse risk assessment in accordance with FEMA P695 procedure. The evaluation results show that ED designs have more influence than PT designs to the overall collapse fragility of self-centering precast walls. Nevertheless, all the prototype walls in this study are proved to have acceptably low probabilities of collapse, which is required by the design code.",Collapse fragility analysis of self-centering precast concrete walls with different post-tensioning and energy dissipation designs,2019,Self-centering precast wall  Seismic fragility  Incremental dynamic analysis  Collapse risk,SEISMIC PERFORMANCE  BEHAVIOR,0,1
18773,"Steel frames equipped with buckling restrained braces (BRBs) have been increasingly applied in earthquake-prone areas given their excellent capacity for resisting lateral forces. Therefore, special attention has been paid to the seismic risk assessment (SRA) of such structures, e.g., seismic fragility analysis. Conventional approaches, e.g., nonlinear finite element simulation (NFES), are computationally inefficient for SRA analysis particularly for large-scale steel BRB frame structures. In this study, a machine learning (ML)based seismic fragility analysis framework is established to effectively assess the risk to structures under seismic loading conditions. An optimal artificial neural network model can be trained using calculated damage and intensity measures, a technique which will be used to compute the fragility curves of a steel BRB frame instead of employing NFES. Numerical results show that a highly efficient instantaneous failure probability assessment can be made with the proposed framework for realistic large-scale building structures. Â© 2020 Tech Science Press. All rights reserved.",Machine learning-based seismic fragility analysis of large-scale steel buckling restrained brace frames,2020,Buckling restrained braces  Fragility analysis  Machine learning  Monte Carlo simulation  Regression method,Buckling  Machine learning  Seismology  Structural frames  Turing machines  Artificial neural network modeling  Buckling restrained braces  Buckling-restrained brace frames  Conventional approach  Large scale buildings  Nonlinear finite element simulation  Seismic fragility analysis  Seismic risk assessment  Risk assessment,1,1
19029,"This study introduces a multipleâ€input convolutional neural network (MIâ€CNN) model for the seismic damage assessment of regional buildings. First, ground motion sequences together with building attribute data are adopted as inputs of the proposed MIâ€CNN model. Second, the prediction accuracy of MIâ€CNN model is discussed comprehensively for different scenarios. The overall prediction accuracy is 79.7%, and the prediction accuracies for all scenarios are above 77%, indicating a good prediction performance of the proposed method. The computation efficiency of the proposed method is 340 times faster than that of the nonlinear multiâ€degreeâ€ofâ€freedom shear model using time history analysis. Third, a case study is conducted for reinforced concrete (RC) frame buildings in Shenzhen city, and two seismic scenarios (i.e., M6.5 and M7.5) are studied for the area. The simulation results of the area indicate a good agreement between the MIâ€CNN model and the benchmark model. The outcomes of this study are expected to provide a useful reference for timely emergency response and disaster relief after earthquakes. Â© 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Multipleâ€input convolutional neural network model for largeâ€scale seismic damage assessment of reinforced concrete frame buildings,2021,Machine learning  Multipleâ€input convolutional neural network  Nonlinear time history analysis  Seismic damage assessment  Seismic response,None,1,1
20590,"Bayesian linear regression (BLR) based demand prediction models are proposed for efficient seismic fragility analysis (SFA) of structures utilizing limited numbers of nonlinear time history analyses results. In doing so, two different BLR models i.e. one based on the classical Bayesian least squares regression and another based on the sparse Bayesian learning using Relevance Vector Machine are explored. The proposed models integrate both the record-to-record variation of seismic motions and uncertainties due to structural model parameters. The magnitude of uncertainty involved in the fragility estimate is represented by providing a confidence bound of the fragility curve. The effectiveness of the proposed BLR models are compared with the commonly used cloud method and the maximum likelihood estimates methods of SFA by considering a nonlinear single-degree-of-freedom system and a five-storey reinforced concrete building frame. It is observed that both the BLR models can estimate fragility with improved accuracy compared to those common analytical SFA approaches considering direct Monte Carlo simulation based fragility results as the benchmark. Â© 2020 Elsevier Ltd",Seismic fragility analysis of structures based on Bayesian linear regression demand models,2020,Bayesian linear regression  Gibbs sampling  Markov chain Monte Carlo  Relevance vector machine  Seismic demand model  Seismic fragility analysis,Concrete buildings  Degrees of freedom (mechanics)  Intelligent systems  Maximum likelihood estimation  Monte Carlo methods  Regression analysis  Reinforced concrete  Seismology  Direct monte carlo simulations  Least squares regression  Maximum likelihood estimate  Nonlinear time history analysis  Relevance Vector Machine  Seismic fragility analysis  Single degree of freedom systems  Structural model parameters  Uncertainty analysis,1,1
18771,"Conventional seismic performance evaluation methods for building structures with soil-structure interaction effects are inefficient for regional seismic damage assessment as a predisaster management system. Therefore, this study presented the framework to develop an artificial neural network-based model, which can rapidly predict seismic responses with soil-structure interaction effects and determine the seismic performance levels. To train, validate and test the model, 11 input parameters were selected as main parameters, and the seismic responses with the soil-structure interaction were generated using a multistep analysis process proposed in this study. The artificial neural network model generated reliable seismic responses with the soil-structure interaction effects, and it rapidly extended the seismic response database using a simple structure and soil information. This data generation method with high accuracy and speed can be utilized as a regional seismic assessment tool for safe and sustainable structures against natural disasters.",Machine Learning-Based Approach for Seismic Damage Prediction Method of Building Structures Considering Soil-Structure Interaction,2021,artificial neural network  soil&#8211  structure interaction effect  multistep analysis process  seismic performance evaluation  safe and sustainable structure,LIQUEFACTION,1,1
17996,"Performance-based seismic design is the modern approach to earthquake resistant design for buildings. Many parameters involved in seismic design have uncertainty associated with them. Characterizing the probabilistic nature of these parameters can be done through the use of â€˜Fragility Curvesâ€™. A fragility analysis assesses the probability that the seismic demand placed on the structure exceeds the capacity conditioned on a chosen IM representative of the seismic loading. Demand (D) and capacity (C) are assumed to follow a lognormal distribution, and the probability of exceeding a specific damage state for a particular component can be estimated with the standard normal cumulative distribution function as per Cornell et. al. (2002). There is a different approach for fragility analysis using by ANN (Artificial Neural Network Methodology). A two-dimensional building model is analyzed for a set of 30 ground motions, and in each case the peak demand measures (e.g., inter-storey drift etc.) are recorded. Thirty spectrum consistent (IS 1893:2002) time-history data are selected and used for the analyses. A four storeyed (G+3) RC frame designed as per relevant Indian standard is chosen for this study. Fragility curves are drawn based on the above mentioned two approaches and comparison is done based on the results obtained. Â© IAEME Publication.",Fragility curves by SAC FEMA and ANN Method,2017,ANN Method  Fragility Curves  Ground Motions  SAC FEMA  Seismic Loading,None,1,1
20577,"An improved seismic fragility analysis method without any assumption on the distribution of the target engineering demand parameter is proposed based on an ensemble neural network. Firstly, a multidimensional performance limit state function is introduced to evaluate both the structural and non-structural performance. Next, an ensemble neural network, which is defined as a weighted average of three artificial neural networks, is trained to predict the index of the structure subjected to any seismic ground motion. A new index derived from the multidimensional performance limit state function is defined as the neural network output. Finally, the fragility curves are obtained by means of Monte Carlo simulation with high computational efficiency with the help of the ensemble neural network. It is applied to a reinforced concrete frame-shear wall structure, and the maximum inter-story drift ratio and the peak floor acceleration are selected as two engineering demand parameters. The results indicate that, the prediction accuracy of the ensemble neural network is higher than other three neural networks. If only a single neural network is used, the obtained fragility curves may have much error. Compared to the traditional multidimensional probabilistic seismic demand model based on the lognormal distribution assumption, the proposed method can give more credible seismic fragility curves.",Seismic fragility analysis of RC frame-shear wall structure under multidimensional performance limit state based on ensemble neural network,2021,Seismic fragility analysis  Multidimensional performance limit state  Ensemble neural network  Monte Carlo simulation,RISK ANALYSIS  PREDICTION  BUILDINGS  BRIDGES  DAMAGE  MODEL,1,1
15506,"This paper proposes a novel seismic vulnerability model for the classification of the existing residential building stock. The vulnerability model rests on a data-driven approach, taking advantage of observed seismic damages detected on several Italian building typologies, struck by the 2009 Lâ€™Aquila earthquake. Unsupervised machine learning techniques are exploited for clustering empirical damage data and objectively identifying vulnerability classes of decreasing vulnerability. The cascading use of different strategies, involving clustering analysis and probability theory, results in a comprehensive vulnerability model, which allows for determining, into a probabilistic framework, the degree of belonging of a given building typology to multiple vulnerability classes. The adoption of the peak ground acceleration for characterising the ground shaking is a further advantage of this study, overcoming several limitations related to the use of macroseismic intensity. Â© 2022, The Author(s), under exclusive licence to Springer Nature B.V.",An empirical seismic vulnerability model,2022,Clustering analysis  Fragility curves  Lâ€™Aquila seismic event  Macroseismic approaches  Post-earthquake damage data  Vulnerability classes,Damage detection  Earthquakes  Learning systems  Clustering analysis  Earthquake damages  Fragility curves  Lâ€™aquila seismic event  Macroseismic  Macroseismic approach  Post-earthquake damage data  Seismic event  Vulnerability class  Vulnerability models  Probability  cluster analysis  residential location  seismic method  vulnerability,1,1
18083,"Since 2008, an increase in human-induced seismic activity related to natural gas production and petroleum activities has resulted in millions of dollars of damage in the Central United States, primarily to residential buildings including chimneys and masonry veneers. This study aims to better understand and evaluate the impacts of such seismic hazards on masonry veneers. To do so, a probabilistic framework is proposed in which fragility curves representing the probability of cracking and collapse damage states for masonry veneers are developed. In the proposed framework, Artificial Neural Networks are adopted to develop probabilistic seismic demand models from experimentally-validated finite element analyses of non-seismically detailed masonry veneers. The framework utilizes a suite of 200 ground motions largely believed to be from human-induced earthquakes with magnitudes of 3.6â€“5.8 recorded in the Central U.S. since 2008. Fragility curves are produced for masonry veneers with code compliant corrugated brick ties and those with thinner brick ties that are commonly employed in residential construction in the Central U.S. Additionally, the proposed fragilities developed for human-induced earthquakes are compared to those from the literature, which were developed for the New Madrid seismic hazard and are commonly used for seismic vulnerability assessments of infrastructure in the Central U.S. The results indicate that for a given PGA level, induced earthquakes may be more likely to produce damage compared to earthquakes representing the New Madrid hazard. Finally, the regional extents of damage from a recent induced seismic event are estimated using the newly developed and existing fragility functions to evaluate the implications of using these models for regional vulnerability assessments. Â© 2019 Elsevier Ltd",Fragility of masonry veneers to human-induced Central U.S. earthquakes using neural network models,2020,Artificial neural network  Fragility assessment  Induce seismic hazard  Masonry veneers,Brick  Damage detection  Hazards  Housing  Natural gas  Natural gas well production  Neural networks  Seismic response  Veneers  Fragility assessment  Natural-gas production  Probabilistic framework  Probabilistic seismic demand models  Residential construction  Seismic hazards  Seismic vulnerability  Vulnerability assessments  Earthquakes,1,1
17842,"Nowadays, more emphasis is given to flood risk management for dealing with flood disasters. To assess flood risk, damage from a flood is a crucial component to be considered. Flood damage function is a commonly accepted approach for the estimation of flood damages worldwide, where it combines the element of hazard, vulnerability, and exposure. However, this method usually considers only the flood depth and the type of buildings at risk. The effect of other flooding conditions (impact parameters) and the resistance parameters to the degree of flood damages are normally neglected. Flood risk assessment should cover all damage dimensions to obtain an extensive description of flood damages. Multivariate damage modeling can be applied to examine the relationship between flood damages and other flood influencing factors. This paper presents a review of methods applied to generate multivariate flood damage models, which includes the Multiple Linear Regression (MLR), Bayesian Network (BN), Artificial Neural Network (ANN), and the Random Forest (RF) analysis. Moreover, the multivariate models are also found capable of generating synthetic data to counter the problems of flood damage data scarcity experienced by developing countries. Identifying damage influencing factors, especially resistance parameters is important as a comprehensive flood damage model based on the local conditions and property characteristics of the study area can assist in the future damage assessment works, as well as offer decision-makers with an indispensable tool for managing strategies related to flood risk. Â© 2022 Int. J. of GEOMATE. All Rights Reserved.",FLOOD DAMAGE ASSESSMENT: A REVIEW OF MULTIVARIATE FLOOD DAMAGE MODELS,2022,Flood damage assessment  Flood damage influencing factors  Flood risk  Multivariate analysis,None,1,1
20601,"The fragility curve is defined as the conditional probability of failure of a structure, or its critical components, at given values of seismic intensity measures (IMs). The conditional probability of failure is usually computed adopting a log-normal assumption to reduce the computational cost. In this paper, an artificial neural network (ANN) is constructed to improve the computational efficiency for the calculation of structural outputs. The following aspects are addressed in this paper: (a) Implementation of an efficient algorithm to select IMs as inputs of the ANN. The most relevant IMs are selected with a forward selection approach based on semi-partial correlation coefficients; (b) quantification and investigation of the ANN prediction uncertainty computed with the delta method. It consists of an aleatory component from the simplification of the seismic inputs and an epistemic model uncertainty from the limited size of the training data. The aleatory component is integrated in the computation of fragility curves, whereas the epistemic component provides the confidence intervals; (c) computation of fragility curves with Monte Carlo method and verification of the validity of the log-normal assumption. This methodology is applied to estimate the probability of failure of an electrical cabinet in a reactor building studied in the framework of the KARISMA benchmark. Â© 2018 Elsevier Ltd",Seismic fragility analysis with artificial neural networks: Application to nuclear power plant equipment,2018,Artificial neural network  Feature selection  Fragility curve  Prediction uncertainty  Seismic probabilistic risk assessment,Computational efficiency  Failure analysis  Feature extraction  Monte Carlo methods  Neural networks  Nuclear fuels  Nuclear power plants  Outages  Reactor cores  Seismology  Uncertainty analysis  Conditional probabilities  Fragility curves  Prediction uncertainty  Probability of failure  Seismic fragility analysis  Seismic intensity measures  Seismic probabilistic risk assessments  Semi-partial correlation coefficients  Risk assessment  algorithm  artificial neural network  Monte Carlo analysis  nuclear power plant  prediction  probability  risk assessment  seismic response  uncertainty analysis,1,1
15701,"Steel frames are widely used in earthquake areas but the fragility analysis of the steel frames is a time consuming process. The fragility curves are generally obtained based on a large number of time history analyses. In order to better simulate steel frames, the material and geometric uncertainties are considered. The moderate earthquake records are selected as the earthquake samples. Then the seismic damages induced by these samples are obtained using Finite Element Analysis (FEA) program. An Artificial Neural Network (ANN) is trained by these seismic damage data. Then the trained ANN is used to predict the seismic damage of the steel frame. When the training data is enough, the method has high prediction precision. The fragility curves based on the ANN prediction are the same as that based on the FEA program.",Artificial neural network based method for seismic fragility analysis of steel frames,2018,artificial neural network  damage prediction  steel frame  seismic fragility,DAMAGE DETECTION  HIGHWAY BRIDGES  IDENTIFICATION  BUILDINGS,1,1
16833,"A Soft Computing (SC) based framework for the fragility assessment of 3D buildings is proposed in this work. The computational effort required for a fragility analysis of structural systems can become excessive, far beyond the capability of modern computing systems, especially when dealing with real-world structures. For the purpose of making attainable fragility analyses, a Neural Network (NN) implementation is presented in this work, which can provide accurate predictions of the structural response at a fraction of computational time required by a conventional analysis. The main advantage of using NN predictions is that they can deal with problems, without having an algorithmic solution or with an algorithmic solution that is too complex to be found. The proposed methodology is applied to 3D reinforced concrete buildings where it was found that with the proposed implementation of NN, a reduction of one order of magnitude is achieved in the computational effort for performing a full fragility analysis.",Developing fragility curves based on neural network IDA predictions,2011,Incremental dynamic analysis  Reinforced concrete buildings  Fragility analysis  Neural networks  Harmony search  Vertical statistics,None,1,1
15952,"Accurate estimation of risk to residential structures from hurricane winds is critical for emergency planning and post-event recovery. Models based on fragility curves are widely used for assessing wind damage risk at the county and census tract levels. Large-scale evaluation of the predictive accuracy of these models has been hampered by the lack of detailed damage data. This paper has three aims: (1) to evaluate the predictive accuracy of fragility-curve-based models at the census tract level using a comprehensive damage data set for Harris County residences collected after Hurricane Ike in 2008, (2) to demonstrate the need for geographically refined models of wind damage risk at spatial scales of 1-km(2) blocks and to analyze the performance of fragility-curve models at that level, and (3) to explore the sources of errors made by fragility-curve-based models at the census tract and 1-km(2)-block level using a statistical machine learning model constructed from 21 potential explanatory variables. The results provide new insights for building the next generation of fragility-curve models for accurately predicting hurricane wind damage risk to residential structures at the spatial scale of 1-km(2) blocks. (C) 2014 American Society of Civil Engineers.",Building and Validating Geographically Refined Hurricane Wind Risk Models for Residential Structures,2014,Fragility curves  Risk assessment  Residential home damage  1-km(2) blocks  Hurricane Ike  Harris County  Statistical learning  Wind risk  Computer science  HAZUS-MH 2.1,SOUTH FLORIDA  LANDFALL,1,1
16186,"Seismic fragility curves represent likelihood of structures meeting various damage stages. Epistemic as well as aleatory uncertainties associated with seismic loads and structural behaviors are usually taken into account in order to analytically develop such curves. Such structural analyses are time-consuming, demanding extensive computational efforts. In this study, in order to reduce this endeavor, artificial neural network method is applied to develop structural seismic fragility curves under collapse damage state, considering effects of record-to-record variability and modeling parameter uncertainties. Structural analyses are performed for a limited number of scenarios of structures under a limited number of recorded strong ground motion records. Probability distribution for each modeling parameter was used to simulate each structure scenario. Incremental dynamic analysis was used to assess spectral acceleration associated with collapse limit state for each structure scenario. The results of the analyses were used to train and validate a three-layered artificial neural network, and Monte Carlo simulation is implemented based on trained neural network for a sample moment-resisting steel frame in order to derive collapse fragility curve. Application of the proposed method enhances accuracy of identical computational run time compared with response surface-based method.",Collapse fragility curve development using Monte Carlo simulation and artificial neural network,2014,Epistemic uncertainty  collapse fragility curves  moment-resisting steel frames  artificial neural network  Monte Carlo simulation,BUILDINGS  FRAMES  RISK,1,1
19081,"The study presented in this paper analyses and investigates the possibility of introducing a general and rapid methodology based on an artificial neural network (ANN) to assess the seismic response of existing reinforced concrete (RC) buildings. Starting from investigations carried out on buildings located in the outskirts of Bologna, 928 finite element models have been developed on the basis of the most recurrent data. The input parameters representing the characteristics of the structures were systematically varied and, through modal dynamic and non-linear static analyses, the outputs representing the seismic response were recorded. The resulting dataset was used to create a function, based on ANN, that can reliably predict the seismic behaviour of a RC structure. Finally, by means of k-fold cross-validation, the instruction of the function was optimised and simultaneously verified, obtaining a coefficient of determination for the totality of the samples and the previously unseen cases of 0,94 and 0,88, respectively. The result obtained not only aims at enriching the existing framework on the subject, increasing the awareness of the seismic issues affecting this building typology, but also constitutes a prioritization system that could highlight the need for structural renovation.",Neural networks for the rapid seismic assessment of existing moment-frame RC buildings,2022,Reinforced concrete  Seismic vulnerability assessment  Damage prediction  Artificial neural network  Existing buildings,None,1,1
15177,"Floods are one of the most frequently occurring disasters in Bangladesh that cause small to large scale damage every year. Most of the studies in the literature provide a flood damage prediction or inference model at individual building level. Some of the works that adopt a higher spatial scale such as households conduct their analysis on a few specific regions. This paper presents a household-level flood damage analysis performed on 2004â€“2009 flood data from 64 districts of Bangladesh. The study focuses both on prediction and determination of influencing factors because both of these facilitate flood damage reduction programs. A machine learning driven approach has been taken for prediction where three learning algorithms namely linear regression, random forest and artificial neural network are fitted to the data and compared. In this work, linear regression performed better than the other two because its assumptions were considered. A regression analysis showed the significance of the relationship between predictors and damage. Apart from the significant hydrologic predictors, literacy, flood awareness, house structure and disaster management knowledge were found to be influential. Preparedness was observed to be statistically insignificant unless it was combined with disaster management knowledge. A principal component analysis was further performed to cluster different variables into predictor groups and inspect their effect on flood damage. According to this analysis, hydrologic and environmental predictors, literacy, land ownership and house structure were found to be highly important where precaution and disaster related factors showed less significance.",A machine learning-based prediction and analysis of flood affected households: A case study of floods in Bangladesh,2019,Flood damage  Parametric method  Regression,None,1,1
18597,"The use of machine learning has grown in popularity in various disciplines. Despite the popularity, the apparent 'black box' nature of such tools continues to be an area of concern. In this article, we attempt to unravel the complexity of this black box by exploring the use of artificial neural networks (ANNs), coupled with graph theory, to model and interpret the spatial distribution of building damage from extreme wind events at a community level. Structural wind damage is a topic that is mostly well understood for how wind pressure translates to extreme loading on a structure, how debris can affect that loading and how specific social characteristics contribute to the overall population vulnerability. While these themes are widely accepted, they have proven difficult to model in a cohesive manner, which has led primarily to physical damage models considering wind loading only as it relates to structural capacity. We take advantage of this modelling difficulty to reflect on two different ANN models for predicting the spatial distribution of structural damage due to wind loading. Through graph theory analysis, we study the internal patterns of the apparent black box of artificial intelligence of the models and show that social parameters are key to predict structural damage. Â© 2020 The Authors.",Interpreting the socio-technical interactions within a wind damage-artificial neural network model for community resilience: Socio-Technical Interactions for Damage,2020,debris  machine learning  structural damage  tornado,None,1,1
16349,"Accurate estimation of risk to structures due to hurricane wind hazards is critical for emergency planning and post-event recovery. A widely used model for assessing risks due to hurricane winds at the county or zip code level is the HAZUS-MH4 suite of programs developed by the Federal Emergency Management Agency (FEMA). Very few studies have attempted to assess the predictive accuracy of HAZUS wind risk models at levels of geographical specificity below counties and zip codes. In this paper, we present a methodology for computing HAZUS predictions of wind damage aggregated to the level of one kilometer square blocks. We use detailed damage data on over 700,000 single-family residences in Harris County collected in September 2008 after Hurricane Ike for evaluating the predictive performance of HAZUS. We show that at this level of aggregation, HAZUS has a predictive accuracy of 29.5%. This finding raises the question of how to improve the predictive accuracy of HAZUS-MH4 models at this level of spatial specificity. It is difficult to manually analyze errors made by HAZUS over a data set with 700,000+ structures, so we devise a statistical machine learning approach to distinguish structures whose damage is correctly predicted by HAZUS from those that are incorrectly predicted. We identify ten potential explanatory variables at the level of each building. These variables include number of floors, terrain, age, whether a building was remodeled, building and land value, proximity to highway, and more refined wind measurements including wind speed, wind swath and wind direction. Our machine learning classifier reveals the relative importance of these variables for improving HAZUS's predictive performance. In particular, we find that HAZUS's fragility curves for one and two floor residences in urban terrains need to be refined by incorporating building and land value, age, proximity to a major highway, as well as wind direction and wind swath. These results can be used to build the next generation of HAZUS fragility curves for accurately predicting hurricane wind damage to structures at a spatial specificity of one kilometer square blocks. Â© ASCE and ATC 2013.",Constructing and validating geographically refined HAZUS-MH4 hurricane wind risk models: A machine learning approach,2013,None,Accurate estimation  Explanatory variables  Federal Emergency Management Agency  Learning classifiers  Machine learning approaches  Predictive accuracy  Predictive performance  Statistical machine learning  Engineering education  Floors  Learning systems  Risk assessment  Risk perception  Hurricanes,1,1
18399,"Reliable information on building stock and its vulnerability is important for understanding societal exposure to floods. Unfortunately, developing countries have less access to and availability of this information. Therefore, calculations for flood damage assessments have to use the scarce information available, often aggregated on a national or district level. This study aims to improve current assessments of flood damage by extracting individual building characteristics and estimate damage based on the buildings' vulnerability. We carry out an object-based image analysis (OBIA) of high-resolution (11 cm ground sample distance) unmanned aerial vehicle (UAV) imagery to outline building footprints. We then use a support vector machine learning algorithm to classify the delineated buildings. We combine this information with local depth-damage curves to estimate the economic damage for three villages affected by the 2019 January river floods in the southern Shire Basin in Malawi and compare this to a conventional, pixel-based approach using aggregated land use to denote exposure. The flood extent is obtained from satellite imagery (Sentinel-1) and corresponding water depths determined by combining this with elevation data. The results show that OBIA results in building footprints much closer to OpenStreetMap data, in which the pixel-based approach tends to overestimate. Correspondingly, the estimated total damage from the OBIA is lower (EUR 10 140) compared to the pixel-based approach (EUR 15 782). A sensitivity analysis illustrates that uncertainty in the derived damage curves is larger than in the hazard or exposure data. This research highlights the potential for detailed and local damage assessments using UAV imagery to determine exposure and vulnerability in flood damage and risk assessments in data-poor regions.",Improving flood damage assessments in data-scarce areas by retrieval of building characteristics through UAV image segmentation and machine learning - a case study of the 2019 floods in southern Malawi,2021,None,RISK-ASSESSMENT  VULNERABILITY  UNCERTAINTY  EARTHQUAKE  URBAN  MODEL,1,1
18398,"Reliable information on building stock and its vulnerability is important for understanding societal exposure to floods. Unfortunately, developing countries have less access to and availability of this information. Therefore, calculations for flood damage assessments have to use the scarce information available, often aggregated on a national or district level. This study aims to improve current assessments of flood damage by extracting individual building characteristics and estimate damage based on the buildings' vulnerability. We carry out an object-based image analysis (OBIA) of high-resolution (11Äâ‚¬Â¯cm ground sample distance) unmanned aerial vehicle (UAV) imagery to outline building footprints. We then use a support vector machine learning algorithm to classify the delineated buildings. We combine this information with local depth-damage curves to estimate the economic damage for three villages affected by the 2019 January river floods in the southern Shire Basin in Malawi and compare this to a conventional, pixel-based approach using aggregated land use to denote exposure. The flood extent is obtained from satellite imagery (Sentinel-1) and corresponding water depths determined by combining this with elevation data. The results show that OBIA results in building footprints much closer to OpenStreetMap data, in which the pixel-based approach tends to overestimate. Correspondingly, the estimated total damage from the OBIA is lower (EUR 10Äâ‚¬Â¯140) compared to the pixel-based approach (EUR 15Äâ‚¬Â¯782). A sensitivity analysis illustrates that uncertainty in the derived damage curves is larger than in the hazard or exposure data. This research highlights the potential for detailed and local damage assessments using UAV imagery to determine exposure and vulnerability in flood damage and risk assessments in data-poor regions. Â© 2021 Lucas Wouters et al.",Improving flood damage assessments in data-scarce areas by retrieval of building characteristics through UAV image segmentation and machine learning - A case study of the 2019 floods in southern Malawi,2021,None,building  flood damage  hazard assessment  machine learning  pixel  satellite imagery  unmanned vehicle  Malawi,1,1
18596,"The use of machine learning has grown in popularity in various disciplines. Despite the popularity, the apparent 'black box' nature of such tools continues to be an area of concern. In this article, we attempt to unravel the complexity of this black box by exploring the use of artificial neural networks (ANNs), coupled with graph theory, to model and interpret the spatial distribution of building damage from extreme wind events at a community level. Structural wind damage is a topic that is mostly well understood for how wind pressure translates to extreme loading on a structure, how debris can affect that loading and how specific social characteristics contribute to the overall population vulnerability. While these themes are widely accepted, they have proven difficult to model in a cohesive manner, which has led primarily to physical damage models considering wind loading only as it relates to structural capacity. We take advantage of this modelling difficulty to reflect on two different ANN models for predicting the spatial distribution of structural damage due to wind loading. Through graph theory analysis, we study the internal patterns of the apparent black box of artificial intelligence of the models and show that social parameters are key to predict structural damage.",Interpreting the socio-technical interactions within a wind damage-artificial neural network model for community resilience,2020,tornado  debris  structural damage  machine learning,SOCIAL VULNERABILITY  CORTICAL NETWORKS  ALGORITHM  PREDICTION  IMPACT,1,1
17501,"In the last few decades, the seismic performance of Non-structural components (NSCs) has been a subject of extensive research. The dynamic behavior of NSCs, can cause damage to buildings, resulting in severe financial losses, injuries, and death. The necessity of assessing the seismic demand on NSCs in seismic design cannot be overstated. Current building regulations include overly simple relationships for defining design inertia forces on non-structural acceleration-sensitive components. Building code formulations are frequently unable to forecast realistic accelerations of NSCs. Floor Response Spectra (FRS) approach determines the seismic demands on acceleration-sensitive NSCs better. In this study, elastic FRS at a floor level of a linear single-degree-of-freedom system is investigated under near-field earthquakes. Damping modification factors (DMFs) for the elastic FRS are calculated for the various damping ratios of the NSCs ranging from 0.1% to 30%, the tuning ratio (i.e., the ratio between the NSC vibration period, Ts, to the building structural period, Tp) ranging from 0.1 to 3, and the building structural period ranging from 0.5 s to 4 s with 0.5 s interval. Also, artificial neural networks (ANNs) were employed to generate an empirical expression to determine the DMFs for elastic FRS. The DMFs were observed to be highly dependent on the building structural period, damping ratio and the tuning ratio of the NSC. The proposed expression is then compared with the existing relations in the literature. The expression is further validated by comparing the predicted DMFs to those obtained from time-history analysis with different ground motion records used to build the model.",Evaluation of damping modification factors for floor response spectra via machine learning model,2022,Artificial neural network  Damping modification factor  Floor response spectra  Near-field earthquakes  Non-structural component,None,1,1
17441,"In this study, the effect of modeling-related uncertainties on the expected annual losses of modern code-compliant steel moment-frame buildings is analyzed. Probabilistic structural models are initially employed to account for all the critical sources of uncertainty. Then, these structural models are used to develop machine-learning-based prediction models to estimate the expected annual losses and the associated economic contributors; the developed machine-learning-based prediction models exhibit an excellent performance in the prediction of the economic seismic losses of steel frame buildings. The effect of structural-modeling-related uncertainties on each loss contributor is also evaluated; the effect of uncertain modeling parameters is observed to be more pronounced on loss contributors such as demolition and structural collapse losses that are controlled primarily by ground motions with a low probability of earthquake occurrence.",Estimation of economic seismic loss of steel moment-frame buildings using a machine learning algorithm,2022,Seismic risk  Expected annual losses  Machine learning algorithm  Steel moment-frame buildings  Structural-modeling-related uncertainty,None,1,1
